order_id,itemName,value
ORD003203,Queens Burger Bread (BUN)- 250g,1
ORD002817,Jafran,1
ORD002817,Mutton,1
ORD002817,Piller,1
ORD002817,Tawa,1
ORD003158,Bisk Club Potata Biscuit- 100g,1
ORD003158,Discovery Vite 400gm - B1G1,1
ORD003158,Prince Cream Bread Bon,1
ORD003158,Quality Premiun Paratha 20Pcs-1300g,1
ORD003200,Chicken Spring Roll - 250gm,1
ORD003200,Cucumber Deshi (kg),1
ORD003200,Green Mango(kg),1
ORD003200,Jhatpot Mini Samosa-250gm Chicken,1
ORD003200,Thai Papaya Ripe Red Lady,1
ORD003246,C.N Chicken Sausage 300gm,1
ORD003246,C.N. Chicken Spicy Lollipop-400gm,1
ORD003246,Ruchi Garlic Sauce-350gm,1
ORD003246,Thai Papaya Ripe Red Lady,1
ORD003317,Alu Bukhra-200gm,1
ORD003317,Bashu Facial Tissue 240Sheet,1
ORD003317,Chashi Aromatic Chinigura Rice-1Kg,1
ORD003317,Dreem Choco Food Color/Essence-28ml,1
ORD003317,Garnier Men Tarbo Bright -50gm,1
ORD003317,Nido FCMP BIB-350g,1
ORD003317,Pandene Total Damage Care Shampoo- 180ml,1
ORD003317,Pepsodent Gum Care-140g,1
ORD003317,Pran Hot Tomato Sauce(1000g),1
ORD003317,Prince Sour Curd-1kg,1
ORD003317,White Kazu Badam(Special)-100gm,1
ORD003403,Alu Bukhra-100g,1
ORD003403,Cardmom-50gm(Alachi),1
ORD003403,Golden Raising-100gm(Kismis),1
ORD003403,Mixed Masalla-100gm,1
ORD003403,Olympic Nutty Biscuits 80g,1
ORD003403,R.Spices(Turmaric)-100g,1
ORD003403,Radhuni Kheer Mix 150gm,1
ORD003403,Radhuni Mejbani Beef masala-68g,1
ORD003403,Radhuni Spices (Corinder)-100gm,1
ORD003403,Tip Biscuit - 60gm,1
ORD003438,Aarong Butter Salted-100gm,1
ORD003438,CP Chicken Hot Sausage- 400g,1
ORD003438,Marks Milk Shake AS-200ml,1
ORD003438,Puck Cream - 160gm,1
ORD003438,Ramisa Fried Cocunut-100g,1
ORD003438,Secret Women Deo Roll-On 50ml (Rasasi),1
ORD003438,Starship Chocolate Milk-200ml,1
ORD003438,Sun Prawn Crackers Chips - 20gm,1
ORD003453,Bas. Kitchen Towels 1Roll,1
ORD003453,Bashundhara Paper Napkin-100p,1
ORD003453,Beef Bone Full,1
ORD003453,Fresh Paper Napkin 100pcs,1
ORD003453,Lux Jasmine & Vitamin E Soap-150g,1
ORD003453,Lux Rose Soap-150gm,1
ORD003457,Bomby Chilli-5Pcs,1
ORD003457,Chicken (B-Skin Less),1
ORD003457,Green Chilli(kg),1
ORD003457,Ladies Finger (Vendi)-kg,1
ORD003457,Lati Thik(Kg),1
ORD003457,Onion Deshi(New)-kg,1
ORD003457,Prince Fresh Eggs Red (12Pcs Box),1
ORD003457,Shrimp Fish Bagda,1
ORD002927,London Boy Vest M-18,1
ORD003385,Polar Choco Crombo Ice Cream-1ltr,1
ORD003385,Prince Ovaltin Cake(B),1
ORD003386,Aseel Veg Ghee-500,1
ORD003386,Cocola Egg&Chicken Noodles-Family Pack,1
ORD003456,ACI Pure Salt-1Kg,1
ORD003456,Bacha Boot Pulse 1Kg,1
ORD003456,Finlay Tea Gold-400g,1
ORD003456,Fresh Atta-2kg,1
ORD003456,Fresh Lexus Cracers-204 gm {B2G1},1
ORD003456,Improved Jet- 200gm Pack,1
ORD003456,Jhok Mok Dish Wash Bar 100g B3 G1,1
ORD003456,Meril Splash Milk & Kiwi Soap-100gm,1
ORD003456,Meril Splash Milk Soap-100gm,1
ORD003456,Mug Pulse (Sona)-500gm,1
ORD003456,Musur Pulse Deshi-1Kg,1
ORD003456,Parboil (Potol)-kg,1
ORD003456,Safe Hand Liquid Hand Wash 180ml B2 G1,1
ORD003456,Snack Guard (Chichinga)-kg,1
ORD003566,Blue Lady Body Spary-200ml,1
ORD003566,Chashi Aromatic Chinigura Rice-1Kg,1
ORD003566,Kazi Chicken Samosa-250g,1
ORD003566,Royal Mirage Scent-120ml,1
ORD003566,Vim Bar Lemon-125gm,1
ORD003567,Buldak Noodles (All),1
ORD003567,Foster Clarks Mango- 250gm,1
ORD003567,Gulsha Fish(Small)-(HB),1
ORD003567,Hilsha Fish-Medium-Pcs,1
ORD003567,Maggi 2min Masala-248g (Jumbo),1
ORD003567,Neutrogena Refreshingly C F Wash- 200ml,1
ORD003567,Treseme Hair Fall Conditionar -190ml,1
ORD003571,Curry Powder-100gm BIB,1
ORD003571,Jhatpat Paratha Low Fat-10Pcs,1
ORD003571,Queens Egg Bread- 125g,1
ORD003571,Sweet Pumpkin(kg),1
ORD003573,Bele Fish Small,1
ORD003573,Fortune BS ELG Basmati Rice 1kg,1
ORD003573,Radhuni Panchforon-50g,1
ORD003573,Radhuni Spices (Corinder)-100gm,1
ORD003573,Top Tasting Salt-100g,1
ORD003573,Vim Bar 300g (Lemon),1
ORD003575,Amra(kg),1
ORD003575,Calender Pineapple,1
ORD003575,Garlic China Big-(kg),1
ORD003575,Ifad Kaju+Cho+D-220g B3 G1 Orange Free,1
ORD003575,Ifad Plain Toast-350g,1
ORD003575,Olympic Daily Toast Biscuits-210gm,1
ORD003575,Thai Guava,1
ORD003572,Mirzapur Tea Bag-100gm,1
ORD003572,Puffed Puffed Rice-250gm,1
ORD003574,Dust Rice(Atob)-1KG,1
ORD003574,Ginger Barmiz-(Kg),1
ORD003574,Green Chilli(kg),1
ORD003574,Hot Pran Tomato Sauce-500gm,1
ORD003574,Lemon White Detergent Powder B3G1 -500Gm,1
ORD003574,Nescafe Creamy Latte- 6Pcs-18g,1
ORD003574,Pepsodent Gremichek+ Toothpaste-100gm,1
ORD003574,Prince Dragon Egg Noodles - 300gm,1
ORD003574,Sajeeb Soya Sauce-300ml,1
ORD003574,T.Ice Cool Talc-100gm,1
ORD003647,Dettol Original Soap-125g,1
ORD003647,Lux Velvet Glow Soap-100g,1
ORD003647,Sunsilk conditioner Perfect Straight-80m,1
ORD003661,Gillette Blue-II Razor,1
ORD003661,Hot Pran Tomato Sauce-500gm,1
ORD003640,Orna House HIjab Orna-082,1
ORD003640,Prince Sour Curd-500gm,1
ORD003640,Pusti Aromatic Chinigura Rice - 1000g,1
ORD003643,Aarong Yogurt Sour Curd-500gm,1
ORD003643,Cumin-100g,1
ORD003643,Longkou Rice Vermicelli- 250g,1
ORD003643,Pran Aromatic Rice-2kg,1
ORD003643,Shan Karachi Beef Biryani -60g,1
ORD003658,Muslim Jhal Nimki-200g,1
ORD003658,Prince Dragon Egg Noodles - 300gm,1
ORD003658,SCL Groome Eyebrrow& Facial Razor,1
ORD003663,Chopstick Desi/Yumy Masala Noodles-4pack,1
ORD003663,Magica Choco Fills Cookies Biscuit-220gm,1
ORD003663,Milk Vita Liquid Milk-1Ltr,1
ORD003663,Savlon Lemon Burst Soap -100g,1
ORD003652,Chowa Gamsa-521,1
ORD003652,Dettol Original Soap-125g,1
ORD003652,Fay Multi Fold Towels - 150pcs,1
ORD003652,Lux Soft Glow Jasmine Soap-75gm,1
ORD003652,Sensodyne Toothbrush Soft,1
ORD003638,ONN Mens Vest-001,1
ORD003638,Rupa Underwire -08,1
ORD003641,Aarong Butter Salted-100gm,1
ORD003641,Aci Pure Mustard Oil 1000ml,1
ORD003641,Dettol Cool Soap -125gm,1
ORD003641,Laita Shutki-200g,1
ORD003641,Olio Orolio Massage Oil-150ml,1
ORD003641,Parachute Coconut Hair Oil-200ml Jar,1
ORD003671,Cucumber (Hybrid)-kg,1
ORD003671,G H. Chicken Shami Kabab - 250gm,1
ORD003671,Pringles Cheesy Cheese-134g IDC,1
ORD005120,Fry Pan Without Lid-16cm,1
ORD005120,Kachki Fish (THR),1
ORD005120,Shrimp Fish (River)kg,1
ORD005252,Bata Fish(Small),1
ORD005252,Borboti(kg),1
ORD005252,Faysal Birthday Balloons- 04,1
ORD005252,Green Chilli(kg),1
ORD005252,Odofresh Toilet Cleaner-500ml,1
ORD005252,Onion Deshi(New)-kg,1
ORD005252,Potato Deshi New-1kg,1
ORD005252,Rin Advanced-2kg,1
ORD005252,Rui Fish (S1)-(MNK),1
ORD005253,Chocolate Digestive 145gm,1
ORD005253,CP Chicken Stick-250g,1
ORD005253,Fresh Fantasy Chocolate Biscuits-75g,1
ORD005253,Jhatpat Deshi Paratha (20P)-1300g,1
ORD005253,Olympic Tim Tim Pineapple Cream Bis-272g,1
ORD005253,Pusti HT Energy Biscuit -180g,1
ORD005253,Pusti HT Horlicks Biscuit -270g,1
ORD002976,Bath Sponge (Dhundul)-kg,1
ORD002976,Brinjal Long (Thin)-kg,1
ORD002976,Chicken Deshi (Pakistani) Cock,1
ORD002976,Coca Cola-2.25Lt(Pet),1
ORD002976,Grapes (Red),1
ORD002976,Mountain Dew-600ml Pet,1
ORD003021,RICHO Printer 2023,1
ORD003021,Vaseline Body Lotion 100ml,1
ORD002916,Apple Green,1
ORD002916,Eel Fish( Bayng)-Big (HB),1
ORD002916,Hilsha Fish-XL-(MNK)-Pcs,1
ORD002972,Boal Fish Small (HB),1
ORD002972,Kachki Fish (THR),1
ORD002972,Pure it Micro Fiber Mesh,1
ORD002972,Puti Fish (Deshi) (HB),1
ORD002972,Rui Fish-M-(MNK),1
ORD002972,Shole Fish Big (THR),1
ORD003019,Jafran,1
ORD003157,Queens Burger Bread (BUN)- 250g,1
ORD003157,Snickers -50gm(Buy 2 Get 1 Free),1
ORD003248,Amul Dark Chocolate-150g,1
ORD003250,China Kitchen piller-04,1
ORD003250,Fair & Lovely G&L BB Cream-40g,1
ORD003250,Filo Sheet(Pasty Sheet)-30Pcs,1
ORD003250,GR Body Mist -200ml All,1
ORD003250,Nivea B.Lotion Intensive Moisture-400ml,1
ORD003250,Prince Super Vermichelli Semai-150gm,1
ORD003384,ACI Aerosol 475ml,1
ORD003384,Glucon-D Regular- 500g Jar.,1
ORD003650,Cardmom-50gm(Alachi),1
ORD003650,Shan Malay Chicken Biryani-60g,1
ORD003646,Rupchada Soyabean-3Lt(PET),1
ORD003662,Fresh Chinigura Rice-1kg,1
ORD003662,R.Spices(Turmeric)200gm,1
ORD003662,Teer Sugar-1Kg,1
ORD003639,Aarong Pasturized Liquid Milk-1Ltr Reg.,1
ORD003639,Akher Sugar -1kg,1
ORD003639,Dettol Fresh Odour protection Lemon-125g,1
ORD003639,EM Pasta Penne-400gm,1
ORD003639,Facial Soft Pack Tissue -400Sheet,1
ORD003639,Nescafe Classic Jar-25gm,1
ORD003639,R. Flavouring Essence Vanilla-28ml,1
ORD003639,Radhuni Kala Bhuna Masala 80gm,1
ORD003639,Saad Monosodium G Foil Pack- 100g,1
ORD003639,Savory Roast Masala- 35g,1
ORD003639,Wheel Laundry Soap 125g,1
ORD003642,Vermicelli Samai-200gm,1
ORD003656,Colgate Sttong Toothpaste-175gm,1
ORD003656,Lux Jasmine & Vitamin E Soap-150g,1
ORD003656,Lux Velvent Glow Jasmine Soap-100gm,1
ORD003656,Rin Advanced-2kg,1
ORD003670,China Kata Ball(05/23),1
ORD003670,Kodomo Head To Top Wash-200ml,1
ORD003670,Meril Baby T.Paste+Brush 45gm,1
ORD003761,Dalpuri,1
ORD003761,Hot Mug,1
ORD002922,Fanta orange-1L,1
ORD002922,Mango Himsagor-kg,1
ORD003202,Madina VIP Morium Dates -Kg(Loose),1
ORD003202,Mango Langra,1
ORD003247,Dream Food Colour(Red)-28ml,1
ORD003249,Fruits Wax Hair Color (Chery Red),1
ORD003655,Cocola Egg & Chicken Noodles - 500gn,1
ORD003655,Fay Facial Tis-150Pcs 300Sheets,1
ORD003655,Rupchanda Soyabean-5Ltr,1
ORD003655,Teer Atta 2kg,1
ORD003664,Musur Pulse Kangaroo -1Kg (sp),1
ORD003664,Pusti Atta -2kg,1
ORD003669,Beef Bone Full,1
ORD003669,Chicken Jali Kabab 10pcs- 300g,1
ORD003669,Radhuni Biriyani Masala-40g,1
ORD003840,Hot Mug,1
ORD003840,Jafran,1
ORD003840,Piller,1
ORD003840,Tawa,1
ORD004216,Akher Sugar -1kg,1
ORD004216,Beef Bone Full,1
ORD005968,BD Tomato Sauce-340gm,1
ORD005968,Bele Fish Small,1
ORD005968,Bomby Chilli-5Pcs,1
ORD005968,CBL Munchee Choco Kalo-100g,1
ORD005968,Fresh Refined Sugar-1000gm,1
ORD005968,Fruit Jam(Morobba)-200g,1
ORD005968,Hilsha Fish Big-(MNK)-Pcs,1
ORD005968,Karfu Fish Big,1
ORD005968,Man Kanchu(Deshi) 1Pc,1
ORD005968,Muslim Masala Badam-100g,1
ORD005968,Musur Pulse Kangaroo -1Kg (sp),1
ORD005968,Pistachion-50gm(Pasta Dana),1
ORD005968,Pizza Bread-225gm,1
ORD005968,Poa Fish Small-(Deshi),1
ORD005968,Shrimp Fish (River)kg,1
ORD005968,Sweet Pumpkin(kg),1
ORD005968,Tengra Fish,1
ORD005968,Tomato L.C(kg),1
ORD005964,Barley For Eating-200gm,1
ORD005964,Black Pepper(Chili)-50g,1
ORD005964,Cardmom-100gm(Alachi),1
ORD005964,Cinnamon-100g (Daruchine),1
ORD005964,Maggi Saad -E -Magic S Mix-48g,1
ORD005964,Radhuni Spices Cumin-100gm,1
ORD005964,Snickers Chocolate-50gm,1
ORD005966,Memory Masala Badam 200g,1
ORD005966,Parodontax Toothpaste-75gm {Ultra Clean},1
ORD005966,Pepsodent Crcol & L Toothpowder-100g,1
ORD005966,Prince Orange Jelly-250gm,1
ORD005966,Shrimp Fish Small (THR),1
ORD005965,Apple Fuji,1
ORD005965,Churi Shutki Big-200gm,1
ORD005965,Dragon Durable Coil Lemon Flavour-10Pcs,1
ORD005965,Fanta orange-1L,1
ORD005965,Laita Shutki-200g,1
ORD005965,Laitta Fish,1
ORD005965,Malta (Yellow)-kg,1
ORD005965,Mouse Glue Trap,1
ORD005965,Pangas Fish Small (River),1
ORD005962,Aarong Sliced Cheese Classic- 204g,1
ORD005962,Ayir Fish (Medium )-(HB),1
ORD005962,Chanachur(Special)-300gm,1
ORD005962,Chira-500g,1
ORD005962,Cow Stomach-K,1
ORD005962,Diamond Special Nazir Rice-kg,1
ORD005962,Fresh Lexus Cracers-204 gm {B2G1},1
ORD005962,Ginger Barmiz-(Kg),1
ORD005962,Golden Raisin (Kismis)-200gm,1
ORD005962,Morium Speacial Date-1kg,1
ORD005962,Mutton (Lever),1
ORD005962,Seven Choco Bean,1
ORD005962,Teer Suji 500gm,1
ORD005962,Tokmadana-200gm,1
ORD005962,Vermicelli Samai-200gm,1
ORD005967,Al- Ans Safavi Sp Dates-500gm,1
ORD005967,Cabbage-Pc,1
ORD005967,Cadbury Choclairs-192g,1
ORD005967,Eye Of Arum(Tall) (Kachurmukhi)-kg,1
ORD005967,G.Aer Car Freshner Lavender Bloom-10gm,1
ORD005967,G.Aer Power Pocket GP Floral Delight-10g,1
ORD005967,G.Aer Power Pocket GP Fresh Blossom-10g,1
ORD005967,Hup Seng C Cracker - 225g,1
ORD005967,Prince Bread(Special)-400g,1
ORD005967,Queens Kaya Bread- 90g,1
ORD005967,Rui Fish (XL)-(River),1
ORD005967,Savlon Lemon Burst Soap -100g,1
ORD005967,Snack Guard (Chichinga)-kg,1
ORD006095,Apple(Gala),1
ORD006095,Prince Bread(Suger Free)-400g,1
ORD009846,Alu Bukhra-100g,1
ORD009846,Chicken Meat Ball-250gm,1
ORD009846,Golden Raising-100gm(Kismis),1
ORD009846,Kath Badam-100g,1
ORD009846,Mountan Dew-250ml Can,1
ORD009846,Prince Mixed Pulse-1Kg,1
ORD009846,Radhuni Haleem Mix 200Gm,1
ORD009846,Savory Biryani Masala-40g,1
ORD009846,Tamarind Sora Special Wrapping,1
ORD009848,Akher Sugar -2kg,1
ORD009848,Boot Pulse(Broken)1Kg,1
ORD009848,Cardmom-50gm(Alachi),1
ORD009848,Cow Stomach-K,1
ORD009848,Golden Raisin (Kismis)-200gm,1
ORD009848,Haribo Happy Grapes Candy- 80g,1
ORD009848,Kolson Special Lascha-200g,1
ORD009848,Lassa Special Semai-500g(Pkt),1
ORD009848,Meril Baby Toothbrush (Panda),1
ORD009848,P.Drinko Float Lichi Drink-250ml,1
ORD009848,Pepsodent Strawberry Toothpaste-45g,1
ORD009848,Pesta Nut-100g,1
ORD009848,Prince Lacha Samai-200g(Pkt),1
ORD009848,Radhuni Biriyani Masala-40g,1
ORD009848,Radhuni Tehari Masala-45g,1
ORD009848,Shakti Mango Doi 80g,1
ORD009848,White Kazu Badam(Special)-100gm,1
ORD009849,CP Chicken Hot Sausage- 400g,1
ORD009849,CP Spicy Chicken Ball-500g,1
ORD009849,Dabur Red Paste-200gm,1
ORD009849,Katol Fish XXL (Kata),1
ORD009849,Kazi & Kazi Green Tea-60gm,1
ORD009849,Longkou Rice Vermicelli- 250g,1
ORD009849,Ruchi Alu-Bukhara Pickle-200g,1
ORD009849,Snickers Chocolate-50gm,1
ORD009849,Twinings Green Tea-40gm,1
ORD009849,Vermicelli Samai-200gm,1
ORD009850,Hilsha Fish Large- 1Kg+,1
ORD009850,Kazi Chicken Spring Roll-250g,1
ORD009850,Prince Betel Spice 100gm,1
ORD009850,Q Chicken Crispy Meat Ball-360g,1
ORD009845,AG Jumbo Vegetable Singara 10p-400g,1
ORD009845,Madina Azoa VIP Dates-500gm,1
ORD009845,Milk Vita Labang-250ml,1
ORD009845,Milk Vita Matha-250ml,1
ORD009845,Pran Jhatpot Chicken sausages 250g,1
ORD009845,Pran Jhatpot French Fry- 500g,1
ORD010355,Beef Bone Full,1
ORD010355,Cow Lever-K,1
ORD010355,Cow Stomach-K,1
ORD016899,Fantastic Biscuit,1
ORD016899,Fresh Soyabean Oil,1
ORD018707,Aquafina Drinking Water- 500ml,1
ORD018707,Chicken (B-Skin Less),1
ORD018707,YC Facial Scrub Papaya-175ml,1
ORD003651,Sunsilk Thick & Long Shampoo-330ml,1
ORD005026,AG Chicken Meat Ball Spicy-250g,1
ORD005026,Faysal Party Spray-06,1
ORD005026,Treseme Hair Fall Conditionar -190ml,1
ORD009847,Apple Fuji,1
ORD009847,Mutton (Head),1
ORD009847,Mutton (Lever),1
ORD009847,Tengra Fish,1
ORD010809,ACI Aerosol 475ml,1
ORD010809,China Doll Toy(05/23),1
ORD010809,Pastiano Pasta Maja Macaroni poly -250gm,1
ORD010809,Pringles Potato Crisps -158g (All),1
ORD010809,Q Chicken Crispy Meat Ball-360g,1
ORD010809,Queens Nun Bread- 250g,1
ORD010809,Roja Butterfly Shrimps- 200g,1
ORD010809,Spring Air Fershner Flora-300ml,1
ORD010809,Yokozona Twisty Goodness Crackers-60g,1
ORD015427,CBL Munchee Choco Finger 192gm,1
ORD015427,China Can Opener (5/23),1
ORD015427,Flat Noodles - 180gm {C. Masala},1
ORD015427,G.Aer Car Freshner Lavender Bloom-10gm,1
ORD017749,Aarong Sweet Yogurt-500gm,1
ORD017749,Malta (Yellow)-kg,1
ORD005961,Aquafina Drinking Water- 500ml,1
ORD005961,Lakme Eyeconic Kajal,1
ORD020767,Bio Active Lavello Lip Th-3.2g,1
ORD020767,Brooke Bond Taaza Tea- 400gm,1
ORD020767,China Medicine Box(5/23),1
ORD020767,Cinnamon-200g (Daruchine),1
ORD020767,Coca Cola Classic 320ml (Can),1
ORD020767,Fanta Grape -320ml,1
ORD020767,Hubba Bubba Mega Gum-56gm,1
ORD020767,Lacys Aluminium Foil(45cmx7.6m)-37.5SFt,1
ORD020767,Milk Soft Chewy Candy(B2-G1 Free)- 50g,1
ORD020767,MP Thai Kakra Clip-022,1
ORD020767,Nutkao D S Cocoa & Hazelnuts-200g,1
ORD020767,Parachute Coconut Oil-350ml,1
ORD020767,Pran Mango Milk -200ml,1
ORD020767,Sunsilk Black Shine Shampoo-330ml,1
ORD020769,Angelic Fresh 300ml(Citrus),1
ORD020769,Bashundhara Atta-2kg,1
ORD020769,Beef Italian Sausage 280gm,1
ORD020769,Buldak Noodles (All),1
ORD020769,China Green Majuni(4/23),1
ORD020769,Dettol Soap 75g B3 G 30tk OFF,1
ORD020769,Diamond Aluminum Foil-37.5 ft,1
ORD020769,Fresh Refined Sugar-1000gm,1
ORD020769,Green Chilli(kg),1
ORD020769,Kazi Chicken Sausages (Spicy)-340gm,1
ORD020769,Lifebuoy Care Hand Wash-200ml,1
ORD020769,Lifebuoy Lemon Hand Wash-200ml,1
ORD020769,Muslim Jhinuk-200g,1
ORD020769,Pran Chocolate Milk -200ml,1
ORD020769,Tomato L.C(kg),1
ORD020769,Treseme B Nourish & Rep. Shampoo-580ml,1
ORD020769,Usta(kg),1
ORD020769,Vim Liquid Dish Wash-500ml,1
ORD020772,Chepa Shutki-100gm,1
ORD020772,China Toilet Brush (4/23),1
ORD020772,Dolphin Nata De Coco Cup(All Flv.)-270ml,1
ORD020772,Dry Puti Shutki 100gm,1
ORD020772,Fatema Bamboo Tray B-057,1
ORD020772,Mola Shutki-100gm,1
ORD020772,Nona Hilsha Shutki,1
ORD020772,Sanjida Knife Holder-091,1
ORD020772,Sanjida Stone Piri-058,1
ORD020772,Sanjida Wooden Beloon-057,1
ORD020772,Sanjida Wooden Body Masaj-58,1
ORD020772,Sanjida Wooden Dabu Spoon -54,1
ORD020772,Sanjida Wooden Khunti-51,1
ORD020772,Shokti Strawberry Delight- 80g (Adult),1
ORD019602,Chui Jhall-100g,1
ORD019602,Farlin Silicon Nipple in Jar Size-L,1
ORD019602,Faysal Fairy Wings-09,1
ORD019602,Kabab Sugar-50gm,1
ORD019602,Ligion Active Cone Mehedi-35g,1
ORD019602,Music S C Feeding Bottle (01101)-240ml,1
ORD019602,Shahi Cumin-50gm,1
ORD019602,Star Masalla--50g,1
ORD021354,Barley Arrarot-200mg,1
ORD021354,Radhuni Fish Cury Masla-100g,1
ORD021354,Saad Hot Tomato Sauce-500gm,1
ORD021440,Mama Hot & Spicy Cup Noodles-62g,1
ORD021440,Mama Shrim Tom Yum Noodles-60g,1
ORD021440,Mama Spicy Seafood Cup Noodles-65g,1
ORD021440,Palletoss Gol Gappa 500gm,1
ORD021438,Aarong Butter Salted-100gm,1
ORD021438,ACI Pure Salt-1Kg,1
ORD021438,Akher Sugar -1kg,1
ORD021438,Frutika Mango Juice-250ml,1
ORD021438,P.Frooto Mango Juice-250ml,1
ORD021438,Teer Atta 2kg,1
ORD021438,Teer Suji 500gm,1
ORD021926,Haribo Goldbears Candy-30gm,1
ORD021926,Quality Baby Cap-06,1
ORD024182,Bounce Choco Cream Biscuits-32gm,1
ORD024182,Ch Water Pot M- (4/23),1
ORD024182,Dark Chocolate Digestive-130g,1
ORD024182,Motor Vaja-15g,1
ORD024182,Queens Burger Bread (BUN)- 250g,1
ORD025705,Carrot (China)-kg,1
ORD025705,Parboil (Potol)-kg,1
ORD025705,Queens Egg Bread- 125g,1
ORD025700,China Clay Toy- (4/23),1
ORD025700,China Soft Ball (4/23),1
ORD025700,GG Ribbon -5,1
ORD025945,Barley For Eating-200gm,1
ORD025945,Chia Seed (Dana) New-100g,1
ORD025945,Lakme Kajal Eye Co Nic-0.35g,1
ORD025945,Maggi Soup Thai- 35g 4Pcs Combo,1
ORD025945,R. Flavouring Essence Vanilla-28ml,1
ORD025945,Technic Mega Lash-14ml,1
ORD024181,Pepsodent Orange Toothpaste-45g,1
ORD024181,Prince Lacha Samai-200g(Pkt),1
ORD024181,Sensodyne Deep Clean Toothpaste-70g,1
ORD025708,Discovery Peanut Butter S&C-510g,1
ORD025708,Mini Singara-600g,1
ORD025702,China Baby Rabit Toy (5/23),1
ORD025702,Kelloggs Chocos -110g,1
ORD025702,Odonil Air Freshner Jasmine Mist- 48gm,1
ORD025702,Odonil Air Freshner Lavender Meadows- 48gm,1
ORD025702,Sticker,1
ORD025946,Bashun Paper Towel - 250Pcs,1
ORD025946,CP Spicy Chicken Ball-500g,1
ORD025946,Finlay Gold Tea-100g-50Bags,1
ORD025946,Harpic All in one Powder-400gm,1
ORD025946,Harpoon Toilet Cleaner- 750ml,1
ORD025946,HRC Clevedon Tea-400gm Poly,1
ORD025946,Maggi Masala Noodles 12Pcs-744g,1
ORD025946,Mediplus T/P -140gm DS,1
ORD025946,Mirzapur Tea Bag-100gm,1
ORD025946,Oregano Bottle-10gm,1
ORD025946,Oregano Leaves- 10g,1
ORD025946,Surf Exel 1KG Bye2 Get Vim 250ml Free,1
ORD025946,Teer Premium Lodized Salt- 1kg,1
ORD025946,Vim Bar 300g (Lemon),1
ORD025946,Vim Dishwash Liquid- 1L,1
ORD025946,Wheel 2in1 Clean & Fresh Powder-1Kg,1
ORD025944,B Toilet Tissue Extra Saving Pack 4Rolls,1
ORD025944,Bashundhara Paper Napkin-100p,1
ORD025944,C.Tuna Vegetable Oil-165gm,1
ORD025944,Fresh Premium Tea-400gm,1
ORD025944,Pepsodent Fresh-140g,1
ORD025944,Pran hot Tomato Sauce-1000gm Jar,1
ORD025944,Quality Premiun Paratha 20Pcs-1300g,1
ORD025944,RFL Pure Rtg Container 400ml- Assorted,1
ORD025944,Sandalina Sandal Soap-125gm,1
ORD025944,Seylon Gold Bland Tea Bag- 100g,1
ORD025944,Sunsilk Black Shine Shampoo-330ml,1
ORD025944,Sunsilk conditioner Perfect Straight-80m,1
ORD026066,AS Liquid Silicone Pacifier,1
ORD026066,Baby Sipper Cup Mom Pot:AB-301001WB,1
ORD026066,Beef Bone Full,1
ORD026066,Borboti(kg),1
ORD026066,Capsicum Green,1
ORD026066,Carrot (China)-kg,1
ORD026066,Cauliflower(B)-Pc,1
ORD026066,Cerelac Baby Rice Riz Milk-400g,1
ORD026066,Chicken (B-Skin Less),1
ORD026066,Chicken Deshi (Pakistani) Cock,1
ORD026066,Chicken Soup (Deshi),1
ORD026066,Farm Fresh Butter-200gm Box (50X4pcs),1
ORD026066,Milk Vita Liquid Milk-1Ltr,1
ORD026066,Onion Deshi(New)-kg,1
ORD026066,Prince Bread-800g (Big),1
ORD026066,Prince Sour Curd-500gm,1
ORD026066,Pusti Soyabean Oil-5Ltr,1
ORD026066,Snack Guard (Chichinga)-kg,1
ORD026066,Teer Maida-2kg,1
ORD026066,Tomato L.C(kg),1
ORD026227,Black Pepper(Chili)-50g,1
ORD026227,Chia Seed (Dana) New-100g,1
ORD026227,GR Volume Eyeliner-6.5ml,1
ORD026227,GR. Wow Nail Colour-6ml,1
ORD026227,Mixed Powder Masalla-100gm,1
ORD026227,PC P. Matte Edi. Rouge Lipstick,1
ORD026227,Radhini Meat Cury Masala-100g,1
ORD026227,Radhuni Kabab Masla-50gm,1
ORD026227,Shan Chicken Tikka-50g,1
ORD026227,Teer Whole Wheat Atta 2Kg,1
ORD026227,UM Spoon-303 1pis,1
ORD026227,Vim Bar 300g (Lemon),1
ORD027361,Green Chilli(kg),1
ORD027361,Shrimp Fish Small (THR),1
ORD027908,Calender Pineapple,1
ORD027908,Coca Cola-600ml(Pet),1
ORD027908,Discovery Peanut Butter S&C-510g,1
ORD027908,Jumbura Medium,1
ORD027908,Junior Horlicks-500g,1
ORD027908,Kamranga,1
ORD027908,Nutkao D S Cocoa & Hazelnuts-200g,1
ORD027908,Polar Ice-Cream Kheer-1Ltr,1
ORD027908,Rooh Afza -750ml,1
ORD027908,Sprite-600ml (Pet),1
ORD027908,Sunquick Orange Juice- 330ml,1
ORD027908,Thai Papaya Ripe Red Lady,1
ORD028163,Dabur Red Paste-200gm,1
ORD028163,Dalos Mango Can Juice 250ml,1
ORD028163,Ruchi Orange Jam-480gm,1
ORD028163,Tibet 570 Soap-130gm,1
ORD028164,Apple Green,1
ORD028164,Grape White Small (IIndian),1
ORD028164,Mango Himsagor-kg,1
ORD028164,Prince Sour Curd-500gm,1
ORD028167,Ch.Coffee Mug-(4/23),1
ORD028167,China Glass Jar (5/23),1
